name,final_adoption
2_20_10_2_3,0.9999999954696084
2_20_10_3_0,0.9999999938697766
2_20_10_3_1,0.9999999945394302
2_20_10_3_2,0.9999999933937989
2_20_10_3_3,0.9999999941694209
2_20_1_0_0,3.6062545624208985e-10
2_20_1_0_1,1.3438926211181912e-07
2_20_1_0_2,2.362508417867446e-09
2_20_1_0_3,1.3688933542364827e-08
2_20_1_1_0,9.877908899200752e-09
2_20_1_1_1,1.293802125158122e-06
2_20_1_1_2,4.928007473261633e-07
2_20_1_1_3,8.380734706984715e-08
2_20_1_2_0,5.744295552977498e-09
2_20_1_2_1,2.820199677586116e-07
2_20_1_2_2,4.327422444612378e-08
2_20_1_2_3,2.583265686687166e-07
2_20_1_3_0,1.2150773703274363e-06
2_20_1_3_1,4.803008822297337e-07
2_20_1_3_2,7.083009630294116e-08
2_20_1_3_3,1.3955642196453857e-07
2_20_2_0_0,1.3826599995452611e-08
2_20_2_0_1,1.5081793001645924e-06
2_20_2_0_2,1.0077425322332307e-07
2_20_2_0_3,2.573694819902207e-06
2_20_2_1_0,2.9729530547502674e-06
2_20_2_1_1,1.4017068058896368e-05
2_20_2_1_2,7.207008025462948e-06
2_20_2_1_3,1.3916921384473365e-06
2_20_2_2_0,3.8612434169202105e-08
2_20_2_2_1,3.4180435418368868e-06
2_20_2_2_2,8.764168417174323e-07
2_20_2_2_3,5.49465588677589e-06
2_20_2_3_0,1.5794655766244222e-05
2_20_2_3_1,8.553412760006613e-06
2_20_2_3_2,5.330059743882131e-07
2_20_2_3_3,4.539322427803061e-06
2_20_3_0_0,2.5131650825574198e-06
2_20_3_0_1,7.080359234132194e-05
2_20_3_0_2,2.952961088797943e-06
2_20_3_0_3,0.00011765622646163722
2_20_3_1_0,4.135937451983365e-05
2_20_3_1_1,0.0001608040844568325
2_20_3_1_2,0.00010546511863209615
2_20_3_1_3,1.8253176184186977e-05
2_20_3_2_0,6.192636730536608e-06
2_20_3_2_1,3.2927030447065935e-05
2_20_3_2_2,1.213756074587636e-05
2_20_3_2_3,5.274201778853166e-05
2_20_3_3_0,0.00020565272763137612
2_20_3_3_1,0.00014287175159712482
2_20_3_3_2,1.1252029496710147e-05
2_20_3_3_3,5.404777314851818e-05
2_20_4_0_0,0.0045504465066875145
2_20_4_0_1,0.00011574297743165034
2_20_4_0_2,0.0001772277489163701
2_20_4_0_3,0.0011030969711347026
2_20_4_1_0,0.00047039993095078297
2_20_4_1_1,0.0015124438612201482
2_20_4_1_2,0.000522542459879061
2_20_4_1_3,0.0003975219897704959
2_20_4_2_0,0.0006465426370283099
2_20_4_2_1,0.0003425283003540492
2_20_4_2_2,0.00039013130200072255
2_20_4_2_3,0.0002880597916544045
2_20_4_3_0,0.0023156716811832704
2_20_4_3_1,0.000983703128043266
2_20_4_3_2,0.0002665352238729268
2_20_4_3_3,0.0005255767036970075
2_20_5_0_0,0.004534169281812478
2_20_5_0_1,0.025684173137078808
2_20_5_0_2,0.0013668978901728208
2_20_5_0_3,0.0051409806841213445
2_20_5_1_0,0.00527695806110721
2_20_5_1_1,0.007460196359791756
2_20_5_1_2,0.011361507268404623
2_20_5_1_3,0.005337923869747852
2_20_5_2_0,0.00662799995885989
2_20_5_2_1,0.006652780525897895
2_20_5_2_2,0.006500057300626664
2_20_5_2_3,0.004950604052140807
2_20_5_3_0,0.014191005729830229
2_20_5_3_1,0.007839058366099712
2_20_5_3_2,0.004850976182959044
2_20_5_3_3,0.005828237269388868
2_20_6_0_0,0.05485218298047506
2_20_6_0_1,0.027542856606732773
2_20_6_0_2,0.017404219695526184
2_20_6_0_3,0.034810620982790585
2_20_6_1_0,0.0466503326368942
2_20_6_1_1,0.05455310445011852
2_20_6_1_2,0.07294498925874696
2_20_6_1_3,0.06754338194308672
2_20_6_2_0,0.05952910681738052
2_20_6_2_1,0.06877679923297088
2_20_6_2_2,0.06742617045365379
2_20_6_2_3,0.06450698759600745
2_20_6_3_0,0.07969669002061451
2_20_6_3_1,0.0704375183733045
2_20_6_3_2,0.06522218177182974
2_20_6_3_3,0.06878308572600034
2_20_7_0_0,0.8467738334527096
2_20_7_0_1,0.19251338864191558
2_20_7_0_2,0.21235530187488375
2_20_7_0_3,0.6893157377104203
2_20_7_1_0,0.36935127734677464
2_20_7_1_1,0.4125525880537187
2_20_7_1_2,0.3678018478661168
2_20_7_1_3,0.40211062332406977
2_20_7_2_0,0.4728091210995427
2_20_7_2_1,0.5010509118142443
2_20_7_2_2,0.44080253842519146
2_20_7_2_3,0.40194678545350326
2_20_7_3_0,0.49635389317275924
2_20_7_3_1,0.46373353374380943
2_20_7_3_2,0.4533087245599125
2_20_7_3_3,0.4634703539412234
2_20_8_0_0,0.9999865487989537
2_20_8_0_1,1.0
2_20_8_0_2,0.9999999898234788
2_20_8_0_3,0.9959284821874346
2_20_8_1_0,0.9999999919440892
2_20_8_1_1,0.9989041455315599
2_20_8_1_2,0.9631854602509631
2_20_8_1_3,0.9895320734962146
2_20_8_2_0,0.9942644123579036
2_20_8_2_1,0.9992042436968747
2_20_8_2_2,0.9879246669555498
2_20_8_2_3,0.9863464133058895
2_20_8_3_0,0.9839879525202063
2_20_8_3_1,0.9963535574680293
2_20_8_3_2,0.9868642070936252
2_20_8_3_3,0.9947769439844187
2_20_9_0_0,0.9999865487989537
2_20_9_0_1,1.0
2_20_9_0_2,0.9999999925537248
2_20_9_0_3,0.9999999885642626
2_20_9_1_0,0.999999990809414
2_20_9_1_1,0.9999999937472752
2_20_9_1_2,0.9999999950298326
2_20_9_1_3,0.9999999945389959
2_20_9_2_0,0.9999999936611926
2_20_9_2_1,0.9999999940572812
2_20_9_2_2,0.9999999934908583
2_20_9_2_3,0.9999999955167687
2_20_9_3_0,0.99999999395946
2_20_9_3_1,0.999999994568542
2_20_9_3_2,0.9999999934518311
2_20_9_3_3,0.9999999942052142
2_2_0_0_0,0.0
2_2_0_0_1,0.0
2_2_0_0_2,0.0
2_2_0_0_3,0.0
2_2_0_1_0,0.009494001665736562
2_2_0_1_1,0.0027509337877038584
2_2_0_1_2,0.00955402845583396
2_2_0_1_3,0.0027509337877038584
2_2_0_2_0,0.019673094779368336
2_2_0_2_1,0.006246678629381684
2_2_0_2_2,0.0027509337877038584
2_2_0_2_3,0.0027509337877038584
2_2_0_3_0,0.0009970503669615705
2_2_0_3_1,0.0027509337877038584
2_2_0_3_2,0.0003247871827662043
2_2_0_3_3,0.0038650658348194362
2_2_10_0_0,0.0
2_2_10_0_1,0.0
2_2_10_0_2,0.0
2_2_10_0_3,0.0
2_2_10_1_0,0.030318084888734047
2_2_10_1_1,0.010585492218219729
2_2_10_1_2,0.029667169352151523
2_2_10_1_3,0.009318370360959966
2_2_10_2_0,0.05757682104460341
2_2_10_2_1,0.02012109330959713
2_2_10_2_2,0.009465800359598531
2_2_10_2_3,0.00964414640654242
2_2_10_3_0,0.0053357221468469124
2_2_10_3_1,0.009465800359598531
2_2_10_3_2,0.0028746968308752717
2_2_10_3_3,0.009791418412951803
2_2_1_0_0,0.0
2_2_1_0_1,0.0
2_2_1_0_2,0.0
2_2_1_0_3,0.0
2_2_1_1_0,0.009494001665736562
2_2_1_1_1,0.0027509337877038584
2_2_1_1_2,0.00955402845583396
2_2_1_1_3,0.0027509337877038584
2_2_1_2_0,0.019673094779368336
2_2_1_2_1,0.006246678629381684
2_2_1_2_2,0.0027509337877038584
2_2_1_2_3,0.0027509337877038584
2_2_1_3_0,0.0009970503669615705
2_2_1_3_1,0.0027509337877038584
2_2_1_3_2,0.0003247871827662043
2_2_1_3_3,0.0038650658348194362
2_2_2_0_0,0.0
2_2_2_0_1,0.0
2_2_2_0_2,0.0
2_2_2_0_3,0.0
2_2_2_1_0,0.009494001665736562
2_2_2_1_1,0.0027509337877038584
2_2_2_1_2,0.00955402845583396
2_2_2_1_3,0.0027509337877038584
2_2_2_2_0,0.019673094779368336
2_2_2_2_1,0.006246678629381684
2_2_2_2_2,0.0027509337877038584
2_2_2_2_3,0.0027509337877038584
2_2_2_3_0,0.0009970503669615705
2_2_2_3_1,0.0027509337877038584
2_2_2_3_2,0.0003247871827662043
2_2_2_3_3,0.0038650658348194362
2_2_3_0_0,0.0
2_2_3_0_1,0.0
2_2_3_0_2,0.0
2_2_3_0_3,0.0
2_2_3_1_0,0.009494001665736562
2_2_3_1_1,0.0027509337877038584
2_2_3_1_2,0.00911857099525813
2_2_3_1_3,0.0027509337877038584
2_2_3_2_0,0.01963094595557088
2_2_3_2_1,0.005629400157540842
2_2_3_2_2,0.0023118439009212582
2_2_3_2_3,0.0023859156320925968
2_2_3_3_0,0.0009970503669615705
2_2_3_3_1,0.0023118439009212582
2_2_3_3_2,0.0003247871827662043
2_2_3_3_3,0.0036573488735201776
2_2_4_0_0,0.0
2_2_4_0_1,0.0
2_2_4_0_2,0.0
2_2_4_0_3,0.0
2_2_4_1_0,0.009494001665736562
2_2_4_1_1,0.0027509337877038584
2_2_4_1_2,0.00911857099525813
2_2_4_1_3,0.0027509337877038584
2_2_4_2_0,0.016323080773357652
2_2_4_2_1,0.005629400157540842
2_2_4_2_2,0.0023118439009212582
2_2_4_2_3,0.002381961028067045
2_2_4_3_0,0.0009970503669615705
2_2_4_3_1,0.0023118439009212582
2_2_4_3_2,0.0003247871827662043
2_2_4_3_3,0.003425009507146006
2_2_5_0_0,0.0
2_2_5_0_1,0.0
2_2_5_0_2,0.0
2_2_5_0_3,0.0
2_2_5_1_0,0.009371939478122177
2_2_5_1_1,0.0027509337877038584
2_2_5_1_2,0.009186264948136883
2_2_5_1_3,0.003477802820795007
2_2_5_2_0,0.015652457571587848
2_2_5_2_1,0.00617622612053092
2_2_5_2_2,0.002749576812233049
2_2_5_2_3,0.002752346839815776
2_2_5_3_0,0.0009970503669615705
2_2_5_3_1,0.002749576812233049
2_2_5_3_2,0.0004694433973557908
2_2_5_3_3,0.003006653955390781
2_2_6_0_0,0.0
2_2_6_0_1,0.0
2_2_6_0_2,0.0
2_2_6_0_3,0.0
2_2_6_1_0,0.012146612709770492
2_2_6_1_1,0.004770530101150176
2_2_6_1_2,0.009043778260691906
2_2_6_1_3,0.0034749891586379027
2_2_6_2_0,0.0160993699963392
2_2_6_2_1,0.006992595425610062
2_2_6_2_2,0.004078606245617443
2_2_6_2_3,0.0032883321239100703
2_2_6_3_0,0.0030239791829100456
2_2_6_3_1,0.0034681517046316196
2_2_6_3_2,0.0004694448688020094
2_2_6_3_3,0.004101143225358049
2_2_7_0_0,0.0
2_2_7_0_1,0.0
2_2_7_0_2,0.0
2_2_7_0_3,0.0
2_2_7_1_0,0.03745581713386776
2_2_7_1_1,0.015558040231624496
2_2_7_1_2,0.01442856046545215
2_2_7_1_3,0.004908816292570959
2_2_7_2_0,0.034087325989046985
2_2_7_2_1,0.009302977249631392
2_2_7_2_2,0.0038445837207950083
2_2_7_2_3,0.0047091975648617945
2_2_7_3_0,0.008726043941710728
2_2_7_3_1,0.003971065894238615
2_2_7_3_2,0.0011006515134125497
2_2_7_3_3,0.003996732070349029
2_2_8_0_0,0.0
2_2_8_0_1,0.0
2_2_8_0_2,0.0
2_2_8_0_3,0.0
2_2_8_1_0,0.030318084888734047
2_2_8_1_1,0.010585492218219729
2_2_8_1_2,0.02212965577033173
2_2_8_1_3,0.009318370360959966
2_2_8_2_0,0.05489307262219749
2_2_8_2_1,0.014715778473151806
2_2_8_2_2,0.006844446770558486
2_2_8_2_3,0.006907977583382302
2_2_8_3_0,0.0053357221468469124
2_2_8_3_1,0.006420820036870482
2_2_8_3_2,0.0028746968308752717
2_2_8_3_3,0.004774256550222037
2_2_9_0_0,0.0
2_2_9_0_1,0.0
2_2_9_0_2,0.0
2_2_9_0_3,0.0
2_2_9_1_0,0.030318084888734047
2_2_9_1_1,0.010585492218219729
2_2_9_1_2,0.029667169352151523
2_2_9_1_3,0.009318370360959966
2_2_9_2_0,0.05855616216607512
2_2_9_2_1,0.02012109330959713
2_2_9_2_2,0.009465800359598531
2_2_9_2_3,0.010143687453010815
2_2_9_3_0,0.0053357221468469124
2_2_9_3_1,0.009465800359598531
2_2_9_3_2,0.0028746968308752717
2_2_9_3_3,0.010467158185614679
2_3_0_0_0,0.0
2_3_0_0_1,0.0
2_3_0_0_2,0.053670562936299876
2_3_0_0_3,0.0
2_3_0_1_0,0.00879121021910698
2_3_0_1_1,0.019161355859467186
2_3_0_1_2,0.023066252546023517
2_3_0_1_3,0.02021721076744586
2_3_0_2_0,0.01844559648766139
2_3_0_2_1,0.015586010287949956
2_3_0_2_2,0.018462080810150307
2_3_0_2_3,0.023023074885745256
2_3_0_3_0,0.01413464141411212
2_3_0_3_1,0.012412372622076005
2_3_0_3_2,0.01962391575758316
2_3_0_3_3,0.01898133144286917
2_3_10_0_0,0.0
2_3_10_0_1,0.0
2_3_10_0_2,0.053670562936299876
2_3_10_0_3,0.0
2_3_10_1_0,0.02
2_3_10_1_1,0.05453066305731195
2_3_10_1_2,0.0702539124359949
2_3_10_1_3,0.10381943426078755
2_3_10_2_0,0.06691835200587494
2_3_10_2_1,0.04038052447901669
2_3_10_2_2,0.03777521545989864
2_3_10_2_3,0.05530329513042734
2_3_10_3_0,0.02910898412945214
2_3_10_3_1,0.03377305605286632
2_3_10_3_2,0.03170138482129779
2_3_10_3_3,0.055689744047170114
2_3_1_0_0,0.0
2_3_1_0_1,0.0
2_3_1_0_2,0.053670562936299876
2_3_1_0_3,0.0
2_3_1_1_0,0.00879121021910698
2_3_1_1_1,0.019161355859467186
2_3_1_1_2,0.0229820949556059
2_3_1_1_3,0.02021721076744586
2_3_1_2_0,0.01844559648766139
2_3_1_2_1,0.015586010287949956
2_3_1_2_2,0.01841153591719189
2_3_1_2_3,0.02313101189941875
2_3_1_3_0,0.01413464141411212
2_3_1_3_1,0.012412372622076005
2_3_1_3_2,0.019871181939459397
2_3_1_3_3,0.01968279567234244
2_3_2_0_0,0.0
2_3_2_0_1,0.0
2_3_2_0_2,0.053670562936299876
2_3_2_0_3,0.0
2_3_2_1_0,0.00879121021910698
2_3_2_1_1,0.019161355859467186
2_3_2_1_2,0.023443720987565322
2_3_2_1_3,0.020632942726339348
2_3_2_2_0,0.017766376706230685
2_3_2_2_1,0.015353186040998149
2_3_2_2_2,0.019010645449207227
2_3_2_2_3,0.023473332071228717
2_3_2_3_0,0.01413464141411212
2_3_2_3_1,0.012287163093730425
2_3_2_3_2,0.020483380763742773
2_3_2_3_3,0.020280863275114264
2_3_3_0_0,0.0
2_3_3_0_1,0.0
2_3_3_0_2,0.053670562936299876
2_3_3_0_3,0.0
2_3_3_1_0,0.00876363246578905
2_3_3_1_1,0.019933118848552884
2_3_3_1_2,0.0242907875118648
2_3_3_1_3,0.020715516547361548
2_3_3_2_0,0.020434138294388633
2_3_3_2_1,0.015503726773980753
2_3_3_2_2,0.01955893751841979
2_3_3_2_3,0.02413225195883739
2_3_3_3_0,0.015605126464503256
2_3_3_3_1,0.0138381077193569
2_3_3_3_2,0.020587998630833784
2_3_3_3_3,0.02120535080892933
2_3_4_0_0,0.0
2_3_4_0_1,0.0
2_3_4_0_2,0.053670562936299876
2_3_4_0_3,0.0
2_3_4_1_0,0.00876363246578905
2_3_4_1_1,0.0189738362557747
2_3_4_1_2,0.023744557253425797
2_3_4_1_3,0.020050256714823612
2_3_4_2_0,0.019837386500504397
2_3_4_2_1,0.01680346142434328
2_3_4_2_2,0.01927408213074215
2_3_4_2_3,0.023514908660303334
2_3_4_3_0,0.015340888504778775
2_3_4_3_1,0.014175661098399999
2_3_4_3_2,0.02071307221713111
2_3_4_3_3,0.021188933152780524
2_3_5_0_0,0.0
2_3_5_0_1,0.0
2_3_5_0_2,0.053670562936299876
2_3_5_0_3,0.0
2_3_5_1_0,0.009412855245030109
2_3_5_1_1,0.020449658346283046
2_3_5_1_2,0.02193670452555883
2_3_5_1_3,0.01889792725293684
2_3_5_2_0,0.017021094601924105
2_3_5_2_1,0.01696259757399895
2_3_5_2_2,0.019480659432015556
2_3_5_2_3,0.02404806318376469
2_3_5_3_0,0.01564740629532723
2_3_5_3_1,0.014063314834898394
2_3_5_3_2,0.02050675774059367
2_3_5_3_3,0.01984012396756596
2_3_6_0_0,0.0
2_3_6_0_1,0.0
2_3_6_0_2,0.053670562936299876
2_3_6_0_3,0.0
2_3_6_1_0,0.009286110396431232
2_3_6_1_1,0.021578090782403306
2_3_6_1_2,0.023016825568885544
2_3_6_1_3,0.018084669022421142
2_3_6_2_0,0.019428842221116335
2_3_6_2_1,0.01623185753172787
2_3_6_2_2,0.019624826039976197
2_3_6_2_3,0.022703335423075562
2_3_6_3_0,0.0147272243014501
2_3_6_3_1,0.014388568936031725
2_3_6_3_2,0.02048385740365161
2_3_6_3_3,0.01968160835427887
2_3_7_0_0,0.0
2_3_7_0_1,0.0
2_3_7_0_2,0.053670562936299876
2_3_7_0_3,0.0
2_3_7_1_0,0.02
2_3_7_1_1,0.022754198852311988
2_3_7_1_2,0.022657554030874938
2_3_7_1_3,0.018893247175251135
2_3_7_2_0,0.017015662378697022
2_3_7_2_1,0.016614500162418402
2_3_7_2_2,0.01860710928223439
2_3_7_2_3,0.022303187653529108
2_3_7_3_0,0.01403150013699957
2_3_7_3_1,0.014662787857051076
2_3_7_3_2,0.0198772875333357
2_3_7_3_3,0.019355075615582897
2_3_8_0_0,0.0
2_3_8_0_1,0.0
2_3_8_0_2,0.053670562936299876
2_3_8_0_3,0.0
2_3_8_1_0,0.02
2_3_8_1_1,0.06836602284494522
2_3_8_1_2,0.06173838040875711
2_3_8_1_3,0.01759437975986617
2_3_8_2_0,0.0549422570979515
2_3_8_2_1,0.033608169685976214
2_3_8_2_2,0.0210575634978266
2_3_8_2_3,0.02321595222891329
2_3_8_3_0,0.04074548896107476
2_3_8_3_1,0.01808793183064102
2_3_8_3_2,0.01821284489733703
2_3_8_3_3,0.025482604394895574
2_3_9_0_0,0.0
2_3_9_0_1,0.0
2_3_9_0_2,0.053670562936299876
2_3_9_0_3,0.0
2_3_9_1_0,0.02
2_3_9_1_1,0.05763586399959765
2_3_9_1_2,0.07144193499168783
2_3_9_1_3,0.08024258863110473
2_3_9_2_0,0.06691835200587494
2_3_9_2_1,0.03483411969483295
2_3_9_2_2,0.032896464694671584
2_3_9_2_3,0.04631140189871271
2_3_9_3_0,0.029692218684573113
2_3_9_3_1,0.03464111622502416
2_3_9_3_2,0.028408624396979495
2_3_9_3_3,0.04478727531425837
2_4_0_0_0,0.0
2_4_0_0_1,0.0
2_4_0_0_2,0.03851312356744541
2_4_0_0_3,0.024357904808044922
2_4_0_1_0,0.018187515203465066
2_4_0_1_1,0.027710531789297197
2_4_0_1_2,0.03695636032900788
2_4_0_1_3,0.02900295999240098
2_4_0_2_0,0.03378881952454865
2_4_0_2_1,0.02908683954595006
2_4_0_2_2,0.024194818149701137
2_4_0_2_3,0.03044761699651148
2_4_0_3_0,0.02610094851036308
2_4_0_3_1,0.025906021016070025
2_4_0_3_2,0.02600811480578257
2_4_0_3_3,0.028648369146854896
2_4_10_0_0,0.0
2_4_10_0_1,0.0
2_4_10_0_2,0.03851312356744541
2_4_10_0_3,0.024357904808044922
2_4_10_1_0,0.1061520154218376
2_4_10_1_1,0.15418376147718887
2_4_10_1_2,0.29518596960551136
2_4_10_1_3,0.10806444157202871
2_4_10_2_0,0.14390122470689737
2_4_10_2_1,0.12332162426090448
2_4_10_2_2,0.14459000196925959
2_4_10_2_3,0.1381312799500894
2_4_10_3_0,0.1236149007223458
2_4_10_3_1,0.08948782271450162
2_4_10_3_2,0.08709232222184982
2_4_10_3_3,0.13192154162935996
2_4_1_0_0,0.0
2_4_1_0_1,0.0
2_4_1_0_2,0.03851312356744541
2_4_1_0_3,0.024357904808044922
2_4_1_1_0,0.018187515203465066
2_4_1_1_1,0.027710531789297197
2_4_1_1_2,0.03730127117873575
2_4_1_1_3,0.029346954273840684
2_4_1_2_0,0.03332599814763621
2_4_1_2_1,0.028664189828715124
2_4_1_2_2,0.024417611832732798
2_4_1_2_3,0.030264726429762856
2_4_1_3_0,0.02614848813282372
2_4_1_3_1,0.025636853419397667
2_4_1_3_2,0.025753594427488473
2_4_1_3_3,0.028356094655669028
2_4_2_0_0,0.0
2_4_2_0_1,0.0
2_4_2_0_2,0.03851312356744541
2_4_2_0_3,0.024357904808044922
2_4_2_1_0,0.018187515203465066
2_4_2_1_1,0.02749769128393117
2_4_2_1_2,0.03532642651891462
2_4_2_1_3,0.02865957032065338
2_4_2_2_0,0.03057731180394162
2_4_2_2_1,0.02815607924469456
2_4_2_2_2,0.023997928725762212
2_4_2_2_3,0.029929128693838954
2_4_2_3_0,0.027242042488235238
2_4_2_3_1,0.02565276960978982
2_4_2_3_2,0.02523939276621901
2_4_2_3_3,0.028119934921466437
2_4_3_0_0,0.0
2_4_3_0_1,0.0
2_4_3_0_2,0.03851312356744541
2_4_3_0_3,0.024357904808044922
2_4_3_1_0,0.02173974588071917
2_4_3_1_1,0.027505364955597682
2_4_3_1_2,0.03450665184764906
2_4_3_1_3,0.027188459009108695
2_4_3_2_0,0.030187973462635926
2_4_3_2_1,0.02765507254979654
2_4_3_2_2,0.023860045785679213
2_4_3_2_3,0.029659735008057027
2_4_3_3_0,0.026563452202093968
2_4_3_3_1,0.025195963722324327
2_4_3_3_2,0.025529424446846218
2_4_3_3_3,0.027659884023902556
2_4_4_0_0,0.0
2_4_4_0_1,0.0
2_4_4_0_2,0.03851312356744541
2_4_4_0_3,0.024357904808044922
2_4_4_1_0,0.021929725902676566
2_4_4_1_1,0.025737467984351885
2_4_4_1_2,0.033547460106512876
2_4_4_1_3,0.027589911287618934
2_4_4_2_0,0.027416001186988524
2_4_4_2_1,0.027182587670612657
2_4_4_2_2,0.02414188459413524
2_4_4_2_3,0.02972860669782126
2_4_4_3_0,0.02701934269068651
2_4_4_3_1,0.025234463374335294
2_4_4_3_2,0.024979619923344718
2_4_4_3_3,0.027174685070125115
2_4_5_0_0,0.0
2_4_5_0_1,0.0
2_4_5_0_2,0.03851312356744541
2_4_5_0_3,0.024357904808044922
2_4_5_1_0,0.020429467332200385
2_4_5_1_1,0.024495190592088097
2_4_5_1_2,0.03312396910629121
2_4_5_1_3,0.029918697311831607
2_4_5_2_0,0.028896570095096333
2_4_5_2_1,0.028315155074849992
2_4_5_2_2,0.02374639314968611
2_4_5_2_3,0.029093203023166595
2_4_5_3_0,0.024778164089411758
2_4_5_3_1,0.028188774073087935
2_4_5_3_2,0.02571482347868476
2_4_5_3_3,0.026420121890727597
2_4_6_0_0,0.0
2_4_6_0_1,0.0
2_4_6_0_2,0.03851312356744541
2_4_6_0_3,0.024357904808044922
2_4_6_1_0,0.030320908452013587
2_4_6_1_1,0.021462552634982337
2_4_6_1_2,0.03310602433217402
2_4_6_1_3,0.02537909063702856
2_4_6_2_0,0.0357124942559128
2_4_6_2_1,0.019855487423698994
2_4_6_2_2,0.023566439704902943
2_4_6_2_3,0.026784219677944348
2_4_6_3_0,0.023925772370285543
2_4_6_3_1,0.02665659026142609
2_4_6_3_2,0.024507564196785375
2_4_6_3_3,0.025955092660146784
2_4_7_0_0,0.0
2_4_7_0_1,0.0
2_4_7_0_2,0.03851312356744541
2_4_7_0_3,0.024357904808044922
2_4_7_1_0,0.03489764231365193
2_4_7_1_1,0.03785985158412186
2_4_7_1_2,0.033049637280940694
2_4_7_1_3,0.029316345770746387
2_4_7_2_0,0.049653624635071295
2_4_7_2_1,0.02679847603832236
2_4_7_2_2,0.022127859444862175
2_4_7_2_3,0.034993305451230805
2_4_7_3_0,0.013084201263939398
2_4_7_3_1,0.03453159720918788
2_4_7_3_2,0.025231210610600997
2_4_7_3_3,0.023297018515484512
2_4_8_0_0,0.0
2_4_8_0_1,0.0
2_4_8_0_2,0.03851312356744541
2_4_8_0_3,0.024357904808044922
2_4_8_1_0,0.09791245303810953
2_4_8_1_1,0.05630028772520995
2_4_8_1_2,0.06429520569557041
2_4_8_1_3,0.04629560157648914
2_4_8_2_0,0.08348244101853575
2_4_8_2_1,0.06437382990781455
2_4_8_2_2,0.03282693444607497
2_4_8_2_3,0.03906771816640536
2_4_8_3_0,0.09035163679244962
2_4_8_3_1,0.04677684076482496
2_4_8_3_2,0.038679526842362186
2_4_8_3_3,0.05492317483736166
2_4_9_0_0,0.0
2_4_9_0_1,0.0
2_4_9_0_2,0.03851312356744541
2_4_9_0_3,0.024357904808044922
2_4_9_1_0,0.10545650478848749
2_4_9_1_1,0.08099040493102584
2_4_9_1_2,0.20689548358233337
2_4_9_1_3,0.10131228048910004
2_4_9_2_0,0.1427481459205421
2_4_9_2_1,0.12193425405519039
2_4_9_2_2,0.09491905838998152
2_4_9_2_3,0.05960594353323974
2_4_9_3_0,0.12367706228467935
2_4_9_3_1,0.08572250367327246
2_4_9_3_2,0.08570007247526033
2_4_9_3_3,0.10256027676142263
2_5_0_0_0,0.0
2_5_0_0_1,0.0
2_5_0_0_2,0.02812315284778139
2_5_0_0_3,0.056342926713286744
2_5_0_1_0,0.02817613349654864
2_5_0_1_1,0.03420065551556639
2_5_0_1_2,0.03187160292543786
2_5_0_1_3,0.03759582447431914
2_5_0_2_0,0.03638526805381322
2_5_0_2_1,0.03668665000776894
2_5_0_2_2,0.020361844832392242
2_5_0_2_3,0.03924549363079294
2_5_0_3_0,0.03688184865358569
2_5_0_3_1,0.03635065319169367
2_5_0_3_2,0.03765297829808917
2_5_0_3_3,0.0367342863550477
2_5_10_0_0,0.0
2_5_10_0_1,0.0
2_5_10_0_2,0.02812315284778139
2_5_10_0_3,0.10301420820634387
2_5_10_1_0,0.12429673907274122
2_5_10_1_1,0.21361728874106545
2_5_10_1_2,0.3733401842981875
2_5_10_1_3,0.42025085492644576
2_5_10_2_0,0.2445799368452544
2_5_10_2_1,0.29265651379453866
2_5_10_2_2,0.19636150598151736
2_5_10_2_3,0.27347619254539446
2_5_10_3_0,0.2231029062122355
2_5_10_3_1,0.25600660980424106
2_5_10_3_2,0.3214317092384331
2_5_10_3_3,0.35023575554283704
2_5_1_0_0,0.0
2_5_1_0_1,0.0
2_5_1_0_2,0.02812315284778139
2_5_1_0_3,0.056342926713286744
2_5_1_1_0,0.02817613349654864
2_5_1_1_1,0.033590311840545416
2_5_1_1_2,0.031425081638511106
2_5_1_1_3,0.036729924955510626
2_5_1_2_0,0.032993601141720806
2_5_1_2_1,0.03454229903295403
2_5_1_2_2,0.020683899360503983
2_5_1_2_3,0.03806600064454208
2_5_1_3_0,0.03558265219478902
2_5_1_3_1,0.03598668677339147
2_5_1_3_2,0.03771144497411818
2_5_1_3_3,0.03607218035106835
2_5_2_0_0,0.0
2_5_2_0_1,0.0
2_5_2_0_2,0.02812315284778139
2_5_2_0_3,0.056342926713286744
2_5_2_1_0,0.0273217925301931
2_5_2_1_1,0.03584307595956124
2_5_2_1_2,0.028351205222163202
2_5_2_1_3,0.035291581282956216
2_5_2_2_0,0.035517156020697924
2_5_2_2_1,0.03333556401485224
2_5_2_2_2,0.02175134623708557
2_5_2_2_3,0.03750779066003248
2_5_2_3_0,0.03171329432595651
2_5_2_3_1,0.03484064104544357
2_5_2_3_2,0.036809655572281254
2_5_2_3_3,0.034969058364606335
2_5_3_0_0,0.0
2_5_3_0_1,0.0
2_5_3_0_2,0.02812315284778139
2_5_3_0_3,0.056342926713286744
2_5_3_1_0,0.02758806223288447
2_5_3_1_1,0.03611573493953879
2_5_3_1_2,0.025744782629194257
2_5_3_1_3,0.03333434688858597
2_5_3_2_0,0.02898155284241003
2_5_3_2_1,0.02984974645477831
2_5_3_2_2,0.02313365392685977
2_5_3_2_3,0.03513223411552748
2_5_3_3_0,0.026352350137827333
2_5_3_3_1,0.03267339287158006
2_5_3_3_2,0.03528954032565945
2_5_3_3_3,0.0339072298200012
