model_name,steady_S,steady_Q,steady_L,steady_B
0_5_9_0_0,0.0,0.0,0.0,1.0
0_5_9_0_1,0.0,0.0,0.0,1.0
0_5_9_0_2,0.0,0.06666666666666661,0.0,0.9333333333333335
0_5_9_0_3,3.363320407280551e-06,0.004945624515815087,0.17013433581744028,0.8249166763463374
0_5_9_1_0,0.0022678312956322783,0.03668321577171195,0.21134269466290873,0.749706258269747
0_5_9_1_1,0.001646283414367779,0.025995834017866325,0.14971491084833602,0.8226429717194299
0_5_9_1_2,0.007577803798198105,0.05926937505166991,0.17676744064386157,0.7563853805062705
0_5_9_1_3,0.0016002184262645727,0.04174096732313682,0.2849718761194827,0.6716869381311159
0_5_9_2_0,0.0,0.06807911621589961,0.08578836715966218,0.8461325166244382
0_5_9_2_1,0.0015246898960287472,0.056783556045287675,0.13139954040123278,0.8102922136574507
0_5_9_2_2,0.0007705751088624101,0.08311012850442248,0.07313167747627318,0.8429876189104419
0_5_9_2_3,0.0027505810096746333,0.05872815466237569,0.14118834705374328,0.7973329172742064
0_5_9_3_0,0.0,0.04371546309213759,0.11448811741922894,0.8417964194886335
0_5_9_3_1,6.243464677683358e-05,0.05575793668234192,0.18505551663325023,0.7591241120376311
0_5_9_3_2,0.0027657804163655087,0.05017895869600226,0.19808516812514246,0.7489700927624898
0_5_9_3_3,0.00501174311128574,0.05689790942842257,0.18711223882393704,0.7509781086363546
0_6_0_0_0,0.0,0.0,0.0,1.0
0_6_0_0_1,0.0,0.02812315284778138,0.028123152847781385,0.9437536943044371
0_6_0_0_2,0.0,0.0,0.027358191316340943,0.9726418086836591
0_6_0_0_3,0.0,0.0,0.042249824780053034,0.957750175219947
0_6_0_1_0,0.0,0.0,0.019458563899187056,0.9805414361008129
0_6_0_1_1,0.0,0.0,0.028806913913664908,0.9711930860863351
0_6_0_1_2,0.0,0.0,0.03747848737933155,0.9625215126206684
0_6_0_1_3,0.0,0.0,0.029179176995065975,0.970820823004934
0_6_0_2_0,0.0,0.0,0.03792057514222501,0.962079424857775
0_6_0_2_1,0.0,0.0,0.0,1.0
0_6_0_2_2,0.0,0.0,0.03680704523380214,0.9631929547661978
0_6_0_2_3,0.0,0.0,0.03920627880473457,0.9607937211952655
0_6_0_3_0,0.0,0.0,0.0,1.0
0_6_0_3_1,0.0,0.0,0.0,1.0
0_6_0_3_2,0.0,0.0,0.0,1.0
0_6_0_3_3,0.0,0.0,0.03284216270544947,0.9671578372945506
0_6_10_0_0,0.0,0.0,0.0,1.0
0_6_10_0_1,0.0,0.0,1.0,0.0
0_6_10_0_2,0.0,0.06666666666666661,0.0,0.9333333333333335
0_6_10_0_3,1.6024812687878928e-05,6.358486865257006e-05,0.10041016084671953,0.89951022947194
0_6_10_1_0,0.0,0.03736234325999503,0.26296732764401526,0.6996703290959898
0_6_10_1_1,0.00605285689437579,0.043123936685744976,0.5384008776772155,0.4124223287426639
0_6_10_1_2,0.003916289986145004,0.06546852091193517,0.36157053529509553,0.5690446538068243
0_6_10_1_3,0.007163744418037214,0.06428462371368589,0.5795295293266441,0.3490221025416328
0_6_10_2_0,0.0,0.0733942153297197,0.1658399793449247,0.7607658053253556
0_6_10_2_1,0.0027806002038013233,0.08358760917278524,0.24064149849512026,0.6729902921282932
0_6_10_2_2,0.004192825877699806,0.11047275236254071,0.3324610633302203,0.5528733584295392
0_6_10_2_3,0.0064903369815716185,0.06966979842510496,0.37082439914878557,0.553015465444538
0_6_10_3_0,0.0035987866899182016,0.04455002652141726,0.3390686732965921,0.6127825134920725
0_6_10_3_1,0.0,0.06506447528765053,0.2936842952731554,0.6412512294391941
0_6_10_3_2,0.0030698754397876587,0.05582431072056103,0.3185177394248423,0.6225880744148091
0_6_10_3_3,0.0036144164908463146,0.06633559086920134,0.32980786479308044,0.6002421278468719
0_6_1_0_0,0.0,0.0,0.0,1.0
0_6_1_0_1,0.0,0.02812315284778138,0.028123152847781385,0.9437536943044371
0_6_1_0_2,0.0,0.0,0.027358191316340943,0.9726418086836591
0_6_1_0_3,0.0,0.0,0.042249824780053034,0.957750175219947
0_6_1_1_0,0.0,0.0,0.020236506602186618,0.9797634933978134
0_6_1_1_1,0.0,0.0,0.02577734186254382,0.9742226581374562
0_6_1_1_2,0.0,0.0,0.03530366749827628,0.9646963325017237
0_6_1_1_3,0.0,0.0,0.02716128566772817,0.9728387143322719
0_6_1_2_0,0.0,0.0,0.03587977368170556,0.9641202263182944
0_6_1_2_1,0.0,0.0,0.0,1.0
0_6_1_2_2,0.0,0.0,0.03869249136003979,0.9613075086399602
0_6_1_2_3,0.0,0.0,0.035656904562484375,0.9643430954375156
0_6_1_3_0,0.0,0.0,0.0,1.0
0_6_1_3_1,0.0,0.0,0.0,1.0
0_6_1_3_2,0.0,0.0,0.0,1.0
0_6_1_3_3,0.0,0.0,0.03116311381125914,0.9688368861887409
0_6_2_0_0,0.0,0.0,0.0,1.0
0_6_2_0_1,0.0,0.02812315284778138,0.028123152847781385,0.9437536943044371
0_6_2_0_2,0.0,0.0,0.027358191316340943,0.9726418086836591
0_6_2_0_3,0.0,0.0,0.042249824780053034,0.957750175219947
0_6_2_1_0,0.0,0.0,0.020763896127710773,0.9792361038722892
0_6_2_1_1,0.0,0.0,0.021544842850908776,0.9784551571490913
0_6_2_1_2,0.0,0.0,0.035742455463151954,0.9642575445368481
0_6_2_1_3,0.0,0.0,0.024337557505952907,0.975662442494047
0_6_2_2_0,0.0,0.0,0.035039182447105105,0.9649608175528949
0_6_2_2_1,0.0,0.0,0.0,1.0
0_6_2_2_2,0.0,0.0,0.03528730262683702,0.964712697373163
0_6_2_2_3,0.0,0.0,0.03360239534747103,0.966397604652529
0_6_2_3_0,0.0,0.0,0.0,1.0
0_6_2_3_1,0.0,0.0,0.0,1.0
0_6_2_3_2,0.0,0.0,0.0,1.0
0_6_2_3_3,0.0,0.0,0.027708365434640937,0.9722916345653592
0_6_3_0_0,0.0,0.0,0.0,1.0
0_6_3_0_1,0.0,0.02812315284778138,0.028123152847781385,0.9437536943044371
0_6_3_0_2,0.0,0.0,0.027358191316340943,0.9726418086836591
0_6_3_0_3,0.0,0.0,0.042249824780053034,0.957750175219947
0_6_3_1_0,0.0006919487869195618,0.0,0.021510052153910157,0.9777979990591703
0_6_3_1_1,0.0,0.0,0.021187808768469738,0.9788121912315303
0_6_3_1_2,0.0,0.0,0.029552745006224325,0.9704472549937757
0_6_3_1_3,0.0,0.0,0.021819460178370463,0.9781805398216296
0_6_3_2_0,0.0,0.0,0.02727893319157276,0.9727210668084273
0_6_3_2_1,0.0,0.0,0.0,1.0
0_6_3_2_2,0.0,0.0,1.0,0.0
0_6_3_2_3,0.0,0.0,0.030321281058867625,0.9696787189411324
0_6_3_3_0,0.0,0.0,0.0,1.0
0_6_3_3_1,0.0,0.0,0.0,1.0
0_6_3_3_2,0.0,0.0,0.0,1.0
0_6_3_3_3,0.0,0.0,0.02394819252407953,0.9760518074759206
0_6_4_0_0,0.0,0.0,0.0,1.0
0_6_4_0_1,0.0,0.02812315284778138,0.028123152847781385,0.9437536943044371
0_6_4_0_2,0.0,0.0,0.027358191316340943,0.9726418086836591
0_6_4_0_3,0.0,0.0,0.042249824780053034,0.957750175219947
0_6_4_1_0,0.0,0.0,1.0,0.0
0_6_4_1_1,0.0,0.0,0.02174691271974176,0.9782530872802583
0_6_4_1_2,0.0,0.0,1.0,0.0
0_6_4_1_3,0.0,0.0,0.01851217792029391,0.9814878220797061
0_6_4_2_0,0.0,0.0,0.020935906136918363,0.9790640938630817
0_6_4_2_1,0.0,0.0,0.0,1.0
0_6_4_2_2,0.0,0.0,1.0,0.0
0_6_4_2_3,0.0,0.0,0.02408330287189833,0.9759166971281017
0_6_4_3_0,6.391215397076372e-05,0.00016112136928959352,0.0002175691200862183,0.9995573973566534
0_6_4_3_1,3.903609129006637e-05,6.595319761420168e-05,0.0003017776855502604,0.9995932330255455
0_6_4_3_2,6.203088701812049e-06,1.678890974126331e-05,0.0002815528835414384,0.9996954551180155
0_6_4_3_3,0.0,0.0,0.019903444785398034,0.980096555214602
0_6_5_0_0,0.0,0.0,0.0,1.0
0_6_5_0_1,0.0,0.023397313767721608,0.023397313767721608,0.9532053724645568
0_6_5_0_2,0.0,0.0,0.023879139485836143,0.9761208605141639
0_6_5_0_3,0.0,0.0,0.033700544487759346,0.9662994555122406
0_6_5_1_0,0.0,0.0,0.018856904112260892,0.9811430958877391
0_6_5_1_1,0.0,0.0,1.0,0.0
0_6_5_1_2,0.0,0.0,1.0,0.0
0_6_5_1_3,0.0,0.0,1.0,0.0
0_6_5_2_0,0.0,0.0,1.0,0.0
0_6_5_2_1,0.0,0.0,0.0,1.0
0_6_5_2_2,0.0,0.0,1.0,0.0
0_6_5_2_3,0.0,0.0,1.0,0.0
0_6_5_3_0,0.00018766398866640132,0.00023893510407948683,0.0004995051065413617,0.9990738958007127
0_6_5_3_1,0.0001051659409511648,0.00014508981117326313,0.00048103642031151493,0.999268707827564
0_6_5_3_2,0.00015465255431050897,0.0005709181789452055,0.00753851768109152,0.9917359115856528
0_6_5_3_3,0.0,0.0,1.0,0.0
0_6_6_0_0,0.0,0.0,0.0,1.0
0_6_6_0_1,0.0,0.023397313767721608,0.023397313767721608,0.9532053724645568
0_6_6_0_2,0.0,0.0,0.020236001336898506,0.9797639986631016
0_6_6_0_3,0.0,0.0,0.0235242143411757,0.9764757856588243
0_6_6_1_0,0.001810659153718813,0.0,0.02192654142018946,0.9762627994260917
0_6_6_1_1,0.0,0.0,1.0,0.0
0_6_6_1_2,0.0,0.0,1.0,0.0
0_6_6_1_3,0.0,0.0,1.0,0.0
0_6_6_2_0,0.0,0.0,1.0,0.0
0_6_6_2_1,0.0010383245382281938,0.002564881129665356,0.007043386492552065,0.9893534078395544
0_6_6_2_2,0.0,0.0,1.0,0.0
0_6_6_2_3,0.0,0.0,1.0,0.0
0_6_6_3_0,0.003058969629947007,0.003547645510397178,0.0012355292930165186,0.9921578555666393
0_6_6_3_1,0.001973673612346418,0.002870423375333544,0.003417188817821672,0.9917387141944983
0_6_6_3_2,0.001234277527838887,0.0028493290400777244,0.022169230659780107,0.9737471627723033
0_6_6_3_3,0.0,0.0,1.0,0.0
0_6_7_0_0,0.0,0.0,0.0,1.0
0_6_7_0_1,0.0,0.0,1.0,0.0
0_6_7_0_2,0.0,0.0,1.0,0.0
0_6_7_0_3,0.0,0.0,1.0,0.0
0_6_7_1_0,0.0,0.0,1.0,0.0
0_6_7_1_1,0.007211484869053923,0.016104988393320904,0.0009021190911509737,0.9757814076464743
0_6_7_1_2,0.0,0.0,1.0,0.0
0_6_7_1_3,0.0,0.0,1.0,0.0
0_6_7_2_0,0.01057783567266732,0.03879393074819787,0.001264883498787189,0.9493633500803477
0_6_7_2_1,0.013667306675763605,0.02606925536616469,0.001621669626700285,0.9586417683313714
0_6_7_2_2,0.0,0.0,1.0,0.0
0_6_7_2_3,0.007589852015405917,0.011738761084806792,0.015661093877052824,0.9650102930227346
0_6_7_3_0,0.008084493012789223,0.0068067931500404395,0.0013812569898267687,0.9837274568473435
0_6_7_3_1,0.023185264361692416,0.009908944514451028,0.004622159608035792,0.9622836315158209
0_6_7_3_2,0.006966990877435522,0.010275297688657295,0.037658515061561974,0.9450991963723453
0_6_7_3_3,0.00658528318839209,0.012923063528368176,0.010484761084355051,0.9700068921988847
0_6_8_0_0,0.0,0.0,0.0,1.0
0_6_8_0_1,0.0,0.0,1.0,0.0
0_6_8_0_2,0.0,0.06666666666666661,0.0,0.9333333333333335
0_6_8_0_3,7.0908905596124475e-06,0.0003940200732059343,0.10098009506222427,0.8986187939740102
0_6_8_1_0,0.012234824210029433,0.08657876758923705,0.1929727579219971,0.7082136502787364
0_6_8_1_1,0.025998207798856355,0.08514705550164839,0.2697691565560924,0.6190855801434029
0_6_8_1_2,0.034806531118376775,0.12335250109997418,0.11044879355633937,0.7313921742253098
0_6_8_1_3,0.030268793725171186,0.12355195521342213,0.11348691094587338,0.7326923401155333
0_6_8_2_0,0.011018001085196806,0.10666406515250526,0.06838617492099615,0.8139317588413018
0_6_8_2_1,0.002574153405329229,0.08001251920785113,0.12929815682926576,0.7881151705575539
0_6_8_2_2,0.006457830844999344,0.09641552858593533,0.11786159835992419,0.7792650422091412
0_6_8_2_3,0.02183502783391925,0.10300302756499219,0.11221485764487475,0.7629470869562139
0_6_8_3_0,0.02733351153787135,0.07593535370495624,0.20449660015195203,0.6922345346052204
0_6_8_3_1,0.004541333607202629,0.08368231084271668,0.23379239247429923,0.6779839630757815
0_6_8_3_2,0.005677004982164066,0.060090711078524844,0.20645660441344624,0.7277756795258649
0_6_8_3_3,0.006280451394819866,0.05551025781507711,0.18783133748206435,0.7503779533080387
0_6_9_0_0,0.0,0.0,0.0,1.0
0_6_9_0_1,0.0,0.0,1.0,0.0
0_6_9_0_2,0.0,0.06666666666666661,0.0,0.9333333333333335
0_6_9_0_3,1.3643319254122844e-05,8.646349139927362e-05,0.10045041689610407,0.8994494762932426
0_6_9_1_0,0.0,0.033323824158407,0.2647891926592752,0.7018869831823178
0_6_9_1_1,0.00881255963263636,0.04254331628586193,0.5539246045836125,0.3947195194978892
0_6_9_1_2,0.0029254959565541143,0.057668202259841074,0.2945401963370706,0.6448661054465341
0_6_9_1_3,0.008608155190271837,0.059362822361316125,0.6337639892808832,0.29826503316752884
0_6_9_2_0,0.0,0.06967309292942216,0.1682035598412997,0.7621233472292782
0_6_9_2_1,0.0026302029793160847,0.084407032037117,0.2049037365802941,0.7080590284032728
0_6_9_2_2,0.0017530630408630326,0.09228192568575407,0.2749296328535629,0.63103537841982
0_6_9_2_3,0.007062230960102847,0.055919722537749475,0.3684299281005638,0.5685881184015839
0_6_9_3_0,0.0010343399596024654,0.034781451497621074,0.28285883294057457,0.681325375602202
0_6_9_3_1,0.0003737169019452164,0.05354722175030639,0.3010780609624972,0.6450010003852512
0_6_9_3_2,0.0,0.0470285481860706,0.2688294086879755,0.6841420431259538
0_6_9_3_3,0.004586332098282103,0.058837954004179356,0.36256253666460075,0.5740131772329378
0_7_0_0_0,0.0,0.0,0.0,1.0
0_7_0_0_1,0.0,0.0008281035140766717,0.0008281035140766692,0.9983437929718466
0_7_0_0_2,0.0,0.0,1.0,0.0
0_7_0_0_3,0.0,0.0,1.0,0.0
0_7_0_1_0,0.0,0.0,0.021826883466933206,0.9781731165330668
0_7_0_1_1,0.0,0.0,0.026085938281722353,0.9739140617182777
0_7_0_1_2,0.0,0.0,0.0324833927579966,0.9675166072420034
0_7_0_1_3,0.0,0.0,0.02009708611176523,0.9799029138882348
0_7_0_2_0,0.0,0.0,0.02077093442413009,0.97922906557587
0_7_0_2_1,0.0,0.0,0.0,1.0
0_7_0_2_2,0.0,0.0,0.0,1.0
0_7_0_2_3,0.0,0.0,0.0,1.0
0_7_0_3_0,0.0,0.0,0.0,1.0
0_7_0_3_1,0.0,0.0,0.0,1.0
0_7_0_3_2,0.0,0.0,0.0,1.0
0_7_0_3_3,0.0,0.0,0.0,1.0
0_7_10_0_0,0.0,0.0,0.0,1.0
0_7_10_0_1,0.011308070563382544,0.12214217416422792,0.5799805564885112,0.2865691987838783
0_7_10_0_2,0.0017662634818982914,0.13476303774057694,0.33303241403401,0.5304382847435147
0_7_10_0_3,0.00014382889422217377,0.0013550970457337692,0.20665805141778512,0.791843022642259
0_7_10_1_0,0.001616843783839272,0.03972627423032827,0.43348131757387415,0.5251755644119582
0_7_10_1_1,0.004313972006401921,0.04868894931894473,0.5210643820714945,0.42593269660315874
0_7_10_1_2,0.0009296456854655509,0.05678850671523975,0.37359463950154215,0.5686872080977525
0_7_10_1_3,0.004641838172982906,0.07587367111486779,0.5659290046212442,0.3535554860909052
0_7_10_2_0,0.00019024480558076437,0.08272492040973782,0.30022882402944184,0.6168560107552395
0_7_10_2_1,0.0003819292253672564,0.10243068044304512,0.36600074203572575,0.5311866482958618
0_7_10_2_2,0.007873728430383461,0.1293944317774396,0.4821288109309228,0.38060302886125413
0_7_10_2_3,0.005406248472203204,0.08151101085384853,0.4753166345346253,0.43776610613932293
0_7_10_3_0,0.002923096737231884,0.04915233973363511,0.44583860475897336,0.5020859587701597
0_7_10_3_1,0.004363369477246546,0.09212169575956905,0.4481131636744165,0.45540177108876784
0_7_10_3_2,0.0050930666233439115,0.07289676575920609,0.432436916434691,0.4895732511827591
0_7_10_3_3,0.005929027820689999,0.08014946386814889,0.499792858883886,0.41412864942727506
0_7_1_0_0,0.0,0.0,0.0,1.0
0_7_1_0_1,0.0,0.0008281035140766717,0.0008281035140766692,0.9983437929718466
0_7_1_0_2,0.0,0.0,1.0,0.0
0_7_1_0_3,0.0,0.0,1.0,0.0
0_7_1_1_0,0.0,0.0,0.02286791563145879,0.9771320843685413
0_7_1_1_1,0.0,0.0,0.017863108804886573,0.9821368911951134
0_7_1_1_2,0.0,0.0,1.0,0.0
0_7_1_1_3,0.0,0.0,0.013822353883288509,0.9861776461167115
0_7_1_2_0,0.0,0.0,0.018854585705160267,0.9811454142948397
0_7_1_2_1,0.0,0.0,0.0,1.0
0_7_1_2_2,0.0,0.0,0.0,1.0
0_7_1_2_3,0.0,0.0,0.0,1.0
0_7_1_3_0,0.0,0.0,0.0,1.0
0_7_1_3_1,0.0,0.0,0.0,1.0
0_7_1_3_2,0.0,0.0,0.0,1.0
0_7_1_3_3,0.0,0.0,0.0,1.0
0_7_2_0_0,0.0,0.0,0.0,1.0
0_7_2_0_1,0.0,0.0008281035140766717,0.0008281035140766692,0.9983437929718466
0_7_2_0_2,0.0,0.0,1.0,0.0
0_7_2_0_3,0.0,0.0,1.0,0.0
0_7_2_1_0,0.0,0.0,0.024211736832849357,0.9757882631671506
0_7_2_1_1,0.0,0.0,0.01888086508075082,0.9811191349192492
0_7_2_1_2,0.0,0.0,0.024932020861672496,0.9750679791383275
0_7_2_1_3,0.0,0.0,0.012149208854530713,0.9878507911454693
0_7_2_2_0,0.0,0.0,0.016978695429248035,0.983021304570752
0_7_2_2_1,0.0,0.0,0.0,1.0
0_7_2_2_2,0.00012647402870343688,0.00019439422441452805,0.0008500621289593664,0.9988290696179226
0_7_2_2_3,0.0,0.0,0.0,1.0
0_7_2_3_0,0.0,0.0,0.0,1.0
0_7_2_3_1,0.0,0.0,0.0,1.0
0_7_2_3_2,0.0,0.0,0.0,1.0
0_7_2_3_3,0.0,0.0,0.0,1.0
0_7_3_0_0,0.0,0.0,0.0,1.0
0_7_3_0_1,0.0,0.5000000000000001,0.49999999999999994,0.0
0_7_3_0_2,0.0,0.0,1.0,0.0
0_7_3_0_3,0.0,0.0,1.0,0.0
0_7_3_1_0,0.0,0.0,0.025561830871996177,0.9744381691280039
0_7_3_1_1,0.0,0.0,0.02215980935027705,0.9778401906497229
0_7_3_1_2,0.0,0.0,1.0,0.0
0_7_3_1_3,0.0,0.0,0.011144109946411017,0.988855890053589
0_7_3_2_0,0.0,0.0,0.014096838191168535,0.9859031618088314
0_7_3_2_1,0.0,0.0,0.0,1.0
0_7_3_2_2,0.00015945172100381846,0.0003274480483242195,0.0005368508915156612,0.9989762493391564
0_7_3_2_3,0.0,0.0,0.0,1.0
0_7_3_3_0,0.00026648244001546554,6.195227911922035e-05,0.00011323331200381207,0.9995583319688615
0_7_3_3_1,0.0,0.0,0.0,1.0
0_7_3_3_2,0.00012475903776644487,0.00021761308679935963,0.0022578510128103742,0.9973997768626238
0_7_3_3_3,0.0,0.0,0.0,1.0
0_7_4_0_0,0.0,0.0,0.0,1.0
0_7_4_0_1,0.0,0.5000000000000001,0.49999999999999994,0.0
0_7_4_0_2,0.0,0.0,1.0,0.0
0_7_4_0_3,0.0,0.0,1.0,0.0
0_7_4_1_0,0.0,0.0,0.021115284008602204,0.9788847159913978
0_7_4_1_1,0.0,0.0,1.0,0.0
0_7_4_1_2,0.0,0.0,0.013484004181513022,0.986515995818487
0_7_4_1_3,0.0,0.0,1.0,0.0
0_7_4_2_0,0.0,0.0,1.0,0.0
0_7_4_2_1,0.0007435848867907765,0.0001262225355167663,0.0010863771659517557,0.9980438154117407
0_7_4_2_2,0.0005853261245706229,0.0008446494392129963,0.002280211368617993,0.9962898130675983
0_7_4_2_3,0.0,0.0,0.0,1.0
0_7_4_3_0,6.471243463689628e-05,9.220475646795032e-05,2.1407984154586642e-05,0.9998216748247406
0_7_4_3_1,0.0,0.0,0.0,1.0
0_7_4_3_2,0.0,0.0,0.0,1.0
0_7_4_3_3,0.0,0.0,0.0,1.0
0_7_5_0_0,0.0,0.0,0.0,1.0
0_7_5_0_1,0.0,0.49999999988285887,0.5000000001171412,0.0
0_7_5_0_2,0.0,0.0,1.0,0.0
0_7_5_0_3,0.0,0.0,1.0,0.0
0_7_5_1_0,0.0,0.0,0.016624437501674357,0.9833755624983257
0_7_5_1_1,0.0,0.0,0.01103952299515254,0.9889604770048475
0_7_5_1_2,0.0,0.0,0.011924699786004168,0.9880753002139959
0_7_5_1_3,0.0,0.0,0.006822787255189855,0.9931772127448102
0_7_5_2_0,0.0,0.0,1.0,0.0
0_7_5_2_1,0.0,0.0,0.0,1.0
0_7_5_2_2,0.0002689112315152266,0.0003587147041428304,0.0006925885699144258,0.9986797854944276
0_7_5_2_3,7.577641938006282e-05,0.00024219218146992943,0.00020292585174958158,0.9994791055474004
0_7_5_3_0,0.00033509931350805773,0.0003917440503780391,3.909900387006063e-06,0.9992692467357269
0_7_5_3_1,0.0,0.0,0.0,1.0
0_7_5_3_2,0.00013241280176552695,0.0002465869691566757,0.0008173859477589766,0.9988036142813188
0_7_5_3_3,0.0002531733037272918,0.0007389176960120671,0.0,0.9990079090002607
0_7_6_0_0,0.0,0.0,0.0,1.0
0_7_6_0_1,0.0,0.0,1.0,0.0
0_7_6_0_2,0.0,0.0,1.0,0.0
0_7_6_0_3,0.0,0.0,1.0,0.0
0_7_6_1_0,0.0,0.0,1.0,0.0
0_7_6_1_1,0.0,0.0,1.0,0.0
0_7_6_1_2,0.0,0.0,0.007830573345438487,0.9921694266545615
0_7_6_1_3,0.0,0.0,0.0036302734100036893,0.9963697265899963
0_7_6_2_0,0.0,0.0,1.0,0.0
0_7_6_2_1,0.0010056510647715726,0.0004620692692287368,0.000197307415651041,0.9983349722503487
0_7_6_2_2,0.004418504177675753,0.004680349230267911,0.0034872069229884032,0.987413939669068
0_7_6_2_3,0.001899337581857042,0.0060895382698184855,0.0012934664081305594,0.9907176577401939
0_7_6_3_0,0.002107436334616006,0.001056964870692027,0.0001715803303656151,0.9966640184643264
0_7_6_3_1,0.0006323243805162716,0.0007891381157483508,0.0001445432187624642,0.9984339942849729
0_7_6_3_2,0.000465748466577652,0.0007352577609850182,0.0005439906292535942,0.9982550031431837
0_7_6_3_3,0.0014735425419899646,0.003926558320488434,4.974983575545784e-05,0.9945501493017662
0_7_7_0_0,0.0,0.0,0.0,1.0
0_7_7_0_1,0.0,0.0,1.0,0.0
0_7_7_0_2,0.0,0.0,1.0,0.0
0_7_7_0_3,0.0,0.0,1.0,0.0
0_7_7_1_0,0.045166866568840086,0.05322353127608935,0.0009413854605580655,0.9006682166945125
0_7_7_1_1,0.012685709057257348,0.01271810107000922,0.0010921896735541223,0.9735040001991793
0_7_7_1_2,0.010796108234987247,0.014937961645068167,0.00376762426226684,0.9704983058576777
0_7_7_1_3,0.0019844681737465186,0.002476160101168485,0.0002110288999368396,0.9953283428251483
0_7_7_2_0,0.0,0.0,1.0,0.0
0_7_7_2_1,0.0024020518963378877,0.0033994162981327717,0.0002821917318682264,0.9939163400736611
0_7_7_2_2,0.02624232611564726,0.02651335127107728,0.0,0.9472443226132755
0_7_7_2_3,0.010161380212694957,0.025175000594416623,0.007475695423339913,0.9571879237695485
0_7_7_3_0,0.009553050152062613,0.009132984526841966,0.0004179130002107753,0.9808960523208846
0_7_7_3_1,0.013263709477241146,0.01918552016205944,0.0007097932449753339,0.966840977115724
0_7_7_3_2,0.006303019674114714,0.011002172545271926,0.0006233332622670403,0.9820714745183463
0_7_7_3_3,0.005552972576134154,0.013761140299291057,0.0007913457386661099,0.9798945413859087
0_7_8_0_0,0.0,0.0,0.0,1.0
0_7_8_0_1,0.02606231260506884,0.1777730260549102,0.523478918441125,0.27268574289889597
0_7_8_0_2,0.015346203892742709,0.14503308033186638,0.3119114455720969,0.5277092702032941
0_7_8_0_3,0.0007039453528204486,0.001697039054270734,0.0991522749242372,0.8984467406686716
0_7_8_1_0,0.011082247055202107,0.11656409814420318,0.339873189009653,0.5324804657909418
0_7_8_1_1,0.009449708960377433,0.05728245670906872,0.795938906550301,0.13732892778025296
0_7_8_1_2,0.020972743076352916,0.1230735421798654,0.3237946515919399,0.5321590631518419
0_7_8_1_3,0.03870102441310064,0.09863533739097717,0.344206487296769,0.5184571508991531
0_7_8_2_0,0.0032673249408714257,0.07511996892579756,0.16661029812554684,0.7550024080077843
0_7_8_2_1,0.019314516612015147,0.11454367603701322,0.22234918759055342,0.6437926197604182
0_7_8_2_2,0.0,0.06188150589693062,0.3198769432309006,0.6182415508721688
0_7_8_2_3,0.008104560589800835,0.041798606898116826,0.6238703099216233,0.326226522590459
0_7_8_3_0,0.012123958900930905,0.06015735509935342,0.26848646041255636,0.6592322255871593
0_7_8_3_1,0.00038650002770126437,0.006249089706399199,0.34017987954488804,0.6531845307210116
0_7_8_3_2,0.004322577275563278,0.05344143504470342,0.22894592878495013,0.7132900588947831
0_7_8_3_3,0.0,0.0,1.0,0.0
0_7_9_0_0,0.0,0.0,0.0,1.0
0_7_9_0_1,0.007256501700595228,0.1261354629747496,0.5791933210869866,0.2874147142376687
0_7_9_0_2,0.0010189483171959958,0.13407656072052726,0.33555053649754346,0.5293539544647333
0_7_9_0_3,0.00011325700463603417,0.004817441704765873,0.20362638789307283,0.7914429133975253
0_7_9_1_0,0.002302766884739408,0.039571246911210986,0.43617993383876813,0.5219460523652815
0_7_9_1_1,0.005685563463730572,0.03859294266318445,0.5439658270376515,0.4117556668354335
0_7_9_1_2,0.0050090851023228385,0.053059133954471746,0.38975515360253143,0.5521766273406741
0_7_9_1_3,0.00681055413833317,0.06230015160218806,0.6217338103350702,0.3091554839244086
0_7_9_2_0,0.0,0.08036464649574787,0.2999996117580556,0.6196357417461965
0_7_9_2_1,0.0007196218899730189,0.08645225954663724,0.29197667882936634,0.6208514397340235
0_7_9_2_2,0.005050720781499905,0.11618019115176567,0.41072301452331095,0.4680460735434236
0_7_9_2_3,0.005103805291561112,0.07071912843925673,0.4751121894704036,0.44906487679877855
0_7_9_3_0,0.0016361166241536753,0.039034779087674706,0.4085242062790219,0.5508048980091498
0_7_9_3_1,0.006433062238369574,0.08844426901839506,0.43427450145782187,0.4708481672854135
0_7_9_3_2,0.002576690205312022,0.06421991371856516,0.33232776148787785,0.600875634588245
0_7_9_3_3,0.002680923664007376,0.06845629044978108,0.3964216821972456,0.532441103688966
0_8_0_0_0,0.0,0.00013002923556866298,0.00013002923556866165,0.9997399415288627
0_8_0_0_1,0.0007334841589675753,0.0,0.023157482513033324,0.9761090333279991
0_8_0_0_2,0.0,0.0,1.0,0.0
0_8_0_0_3,0.0,0.0,1.0,0.0
0_8_0_1_0,0.0,0.0,0.008377210221090475,0.9916227897789096
0_8_0_1_1,0.0,0.0,0.005870993932017341,0.9941290060679827
0_8_0_1_2,0.0,0.0,0.007963624020525993,0.9920363759794739
0_8_0_1_3,0.0,0.0,0.0,1.0
0_8_0_2_0,0.0,0.0,0.014962979978075655,0.9850370200219244
0_8_0_2_1,0.0,0.0,0.0,1.0
0_8_0_2_2,0.0,0.0,0.0,1.0
0_8_0_2_3,0.0,0.0,0.0,1.0
0_8_0_3_0,0.0,0.0,0.0,1.0
0_8_0_3_1,0.0,0.0,0.0,1.0
